
 Node          U1          U2          U3
  1.836e+01  -1.669e+00   1.697e-01  -3.090e+00  -1.567e-01  -9.445e-02
  2.296e+01  -1.248e-01   7.214e-01  -3.086e+00  -1.594e-01  -8.277e-02
  1.767e+01  -1.959e+00  -1.256e-01  -3.226e+00   3.398e-01  -1.853e-01
  2.199e+01  -5.343e-01   3.065e-01  -3.246e+00   3.371e-01  -2.024e-01
Element   475
  1.726e+01  -2.069e+00  -1.078e-01  -5.707e+00  -1.902e-01  -2.157e-01
  2.052e+01  -1.070e+00  -4.209e-02  -5.694e+00  -1.726e-01  -3.096e-01
  1.704e+01  -2.211e+00  -2.151e-01  -6.059e+00   2.765e-01  -3.087e-01
  2.005e+01  -1.321e+00  -2.587e-01  -6.076e+00   2.940e-01  -4.551e-01
  1.741e+01  -1.885e+00   2.364e-01  -4.574e+00  -2.365e-01  -1.618e-01
  2.076e+01  -8.070e-01   4.861e-01  -4.562e+00  -1.888e-01  -1.827e-01
  1.715e+01  -2.133e+00   8.383e-02  -4.999e+00   1.777e-01  -2.547e-01
  2.024e+01  -1.164e+00   2.242e-01  -5.017e+00   2.254e-01  -3.282e-01
Element   476
  1.623e+01  -2.227e+00  -4.319e-02  -7.100e+00  -2.748e-01  -1.085e-01
  1.780e+01  -1.870e+00  -4.183e-01  -7.012e+00  -2.031e-01  -2.272e-01
  1.638e+01  -2.371e+00  -4.321e-02  -7.714e+00   9.138e-02  -2.015e-01
  1.770e+01  -2.116e+00  -5.214e-01  -7.662e+00   1.631e-01  -3.986e-01
  1.651e+01  -1.781e+00   4.137e-01  -6.496e+00  -3.333e-01  -1.802e-01
  1.819e+01  -1.306e+00   3.128e-01  -6.408e+00  -2.262e-01  -2.303e-01
  1.660e+01  -2.049e+00   3.606e-01  -7.178e+00  -4.546e-02  -2.732e-01
  1.804e+01  -1.677e+00   1.566e-01  -7.126e+00   6.170e-02  -4.016e-01
Element   477
  1.471e+01  -2.059e+00  -5.317e-02  -8.609e+00  -3.811e-01   1.358e-02
  1.434e+01  -2.409e+00  -8.421e-01  -8.276e+00  -2.525e-01  -1.262e-01
  1.511e+01  -2.257e+00   5.382e-03  -9.462e+00  -1.616e-01  -5.525e-02
  1.452e+01  -2.698e+00  -8.738e-01  -9.152e+00  -3.307e-02  -3.035e-01
  1.532e+01  -7.906e-01   6.870e-01  -8.623e+00  -4.531e-01  -1.540e-01
  1.510e+01  -9.777e-01   2.779e-01  -8.290e+00  -3.015e-01  -2.336e-01
  1.568e+01  -1.070e+00   7.110e-01  -9.536e+00  -3.422e-01  -2.228e-01
  1.525e+01  -1.347e+00   2.116e-01  -9.226e+00  -1.906e-01  -4.109e-01
Element   478
  1.170e+01  -9.783e-01  -3.391e-01  -9.694e+00  -5.069e-01   1.122e-01
  9.843e+00  -1.806e+00  -1.240e+00  -8.762e+00  -3.521e-01  -2.091e-02
  1.216e+01  -1.226e+00  -2.775e-01  -1.073e+01  -4.706e-01   6.086e-02
  1.015e+01  -2.118e+00  -1.242e+00  -9.787e+00  -3.158e-01  -1.676e-01
  1.318e+01   2.362e+00   1.239e+00  -1.021e+01  -5.817e-01  -8.359e-02
  1.146e+01   1.677e+00   6.726e-01  -9.277e+00  -4.414e-01  -1.738e-01
  1.365e+01   2.165e+00   1.322e+00  -1.129e+01  -6.408e-01  -1.349e-01
  1.179e+01   1.416e+00   6.915e-01  -1.035e+01  -5.005e-01  -3.206e-01
Element   479
  5.357e+00   1.074e+00  -1.482e+00  -8.159e+00  -6.236e-01   1.086e-01
  5.124e+00   1.105e+00  -1.145e+00  -7.121e+00  -5.387e-01   4.228e-03
  5.618e+00   9.436e-01  -1.443e+00  -9.351e+00  -7.765e-01   1.476e-01
  5.245e+00   9.150e-01  -1.165e+00  -8.177e+00  -6.916e-01  -1.176e-01
  6.855e+00   4.646e+00  -6.246e-02  -8.291e+00  -6.631e-01  -2.225e-03
  6.863e+00   4.918e+00   8.375e-01  -7.254e+00  -7.154e-01  -6.683e-02
  7.321e+00   4.995e+00   1.822e-01  -9.523e+00  -9.769e-01   3.681e-02
  7.190e+00   5.208e+00   1.023e+00  -8.349e+00  -1.029e+00  -1.887e-01
Element   480
  2.003e+00   3.075e+00  -1.780e+00  -2.332e+00  -8.149e-01  -1.090e-01
  2.362e+00   3.547e+00  -5.638e-01  -2.949e+00  -9.375e-01  -2.946e-02
  1.763e+00   3.322e+00  -1.778e+00  -3.086e+00  -1.187e+00  -3.682e-01
  2.250e+00   3.850e+00  -5.064e-01  -3.649e+00  -1.309e+00  -2.862e-01
  1.465e+00   1.302e+00  -1.799e+00  -2.388e+00  -1.190e+00   1.210e-02
  1.820e+00   1.771e+00  -5.916e-01  -3.006e+00  -1.368e+00   5.486e-02
  1.307e+00   1.741e+00  -1.715e+00  -3.106e+00  -1.560e+00  -2.470e-01
  1.791e+00   2.265e+00  -4.520e-01  -3.669e+00  -1.737e+00  -2.018e-01
Element   481
  1.339e+01   4.906e+00   4.758e+00  -7.556e-01  -1.350e-01  -2.611e+00
  2.025e+01   7.726e+00   7.295e+00  -1.321e+00  -1.379e-01  -3.891e+00
  1.170e+01   4.190e+00   4.036e+00  -1.843e+00   6.086e-03  -1.843e+00
  1.772e+01   6.650e+00   6.214e+00  -2.400e+00   3.210e-03  -2.738e+00
  1.139e+01   1.777e+00   1.223e+00   1.265e+00  -5.038e-01  -2.126e+00
  1.767e+01   4.018e+00   2.411e+00   7.003e-01  -5.146e-01  -3.167e+00
  9.710e+00   1.088e+00   5.123e-01  -6.149e-02   2.271e-02  -1.359e+00
  1.515e+01   2.970e+00   1.341e+00  -6.186e-01   1.198e-02  -2.014e+00
Element   482
  1.043e+01   1.233e-01  -1.697e-01  -3.082e+00  -6.425e-01  -9.217e-02
  1.611e+01   2.004e+00   4.231e-01  -3.515e+00  -6.579e-01  -1.308e-01
  1.115e+01   4.728e-01   1.490e-01  -3.869e+00   1.639e-03  -2.195e-01
  1.717e+01   2.501e+00   8.891e-01  -4.297e+00  -1.376e-02  -3.224e-01
  9.976e+00  -1.198e+00  -3.721e-01  -1.184e+00  -6.524e-01  -2.892e-01
  1.575e+01   7.792e-01   4.455e-01  -1.616e+00  -6.727e-01  -4.261e-01
  1.070e+01  -8.316e-01  -4.610e-02  -1.873e+00  -7.257e-02  -4.166e-01
  1.681e+01   1.293e+00   9.189e-01  -2.300e+00  -9.284e-02  -6.177e-01
Element   483
  1.039e+01  -1.688e+00  -2.423e-01  -4.400e+00  -6.285e-01   1.818e-01
  1.569e+01   1.112e-01   4.516e-01  -4.654e+00  -6.552e-01   2.711e-01
  1.104e+01  -1.334e+00   5.894e-02  -4.796e+00  -7.567e-02   1.486e-01
  1.673e+01   6.303e-01   9.173e-01  -5.037e+00  -1.024e-01   2.282e-01
  1.006e+01  -2.528e+00  -5.074e-01  -2.647e+00  -5.531e-01   7.697e-03
  1.538e+01  -7.143e-01   2.202e-01  -2.902e+00  -5.925e-01  -1.264e-02
  1.073e+01  -2.129e+00  -1.872e-01  -2.934e+00  -9.941e-03  -2.549e-02
  1.643e+01  -1.509e-01   7.048e-01  -3.175e+00  -4.933e-02  -5.547e-02
Element   484
  1.084e+01  -2.665e+00  -2.472e-01  -5.471e+00  -4.853e-01   1.775e-01
  1.518e+01  -1.257e+00   1.038e-01  -5.687e+00  -5.398e-01   3.033e-01
  1.111e+01  -2.390e+00  -8.120e-02  -5.504e+00   4.312e-02   1.390e-01
  1.575e+01  -8.567e-01   3.951e-01  -5.692e+00  -1.135e-02   2.342e-01
  1.057e+01  -3.364e+00  -4.369e-01  -4.004e+00  -3.754e-01   1.213e-01
  1.496e+01  -1.910e+00   2.135e-02  -4.220e+00  -4.585e-01   1.636e-01
  1.089e+01  -2.989e+00  -2.281e-01  -3.954e+00   1.224e-01   8.288e-02
  1.557e+01  -1.410e+00   3.555e-01  -4.141e+00   3.935e-02   9.448e-02
Element   485
  1.179e+01  -3.330e+00  -5.254e-03  -6.735e+00  -2.893e-01   6.922e-02
  1.499e+01  -2.363e+00   1.842e-02  -7.005e+00  -3.997e-01   2.053e-01
  1.173e+01  -3.044e+00   5.974e-02  -6.495e+00   1.824e-01   5.128e-02
  1.517e+01  -1.973e+00   1.871e-01  -6.719e+00   7.194e-02   1.465e-01
  1.142e+01  -4.250e+00  -3.484e-01  -5.618e+00  -1.638e-01   1.363e-01
  1.468e+01  -3.222e+00  -1.820e-01  -5.889e+00  -3.206e-01   2.033e-01
  1.142e+01  -3.802e+00  -2.139e-01  -5.309e+00   2.671e-01   1.184e-01
  1.492e+01  -2.670e+00   5.624e-02  -5.534e+00   1.103e-01   1.445e-01
Element   486
  1.323e+01  -4.019e+00   2.611e-01  -8.331e+00  -5.591e-02  -1.069e-01
  1.484e+01  -3.664e+00  -1.695e-01  -8.582e+00  -2.526e-01   6.603e-02
  1.285e+01  -3.619e+00   2.671e-01  -7.858e+00   3.367e-01  -8.425e-02
  1.471e+01  -3.160e+00  -5.819e-02  -8.046e+00   1.400e-01   2.500e-02
  1.282e+01  -4.931e+00  -1.947e-01  -7.702e+00   1.133e-01   8.573e-02
  1.453e+01  -4.481e+00  -4.022e-01  -7.953e+00  -1.460e-01   1.886e-01
  1.254e+01  -4.312e+00  -9.469e-02  -7.158e+00   4.422e-01   1.084e-01
  1.449e+01  -3.757e+00  -1.970e-01  -7.347e+00   1.829e-01   1.475e-01
Element   487
  1.493e+01  -4.312e+00   5.098e-01  -1.040e+01   2.672e-01  -3.663e-01
  1.431e+01  -4.812e+00  -5.333e-01  -1.039e+01  -4.176e-02  -1.242e-01
  1.433e+01  -3.687e+00   5.160e-01  -9.689e+00   5.386e-01  -2.680e-01
  1.400e+01  -4.061e+00  -4.006e-01  -9.603e+00   2.297e-01  -1.192e-01
  1.481e+01  -4.411e+00   1.861e-01  -1.047e+01   5.185e-01  -6.153e-02
  1.432e+01  -4.771e+00  -5.303e-01  -1.045e+01   1.366e-01   9.625e-02
  1.431e+01  -3.531e+00   3.019e-01  -9.667e+00   6.966e-01   3.685e-02
  1.412e+01  -3.765e+00  -2.881e-01  -9.580e+00   3.147e-01   1.013e-01
Element   488
  1.614e+01  -3.208e+00   6.379e-01  -1.300e+01   7.662e-01  -7.041e-01
  1.230e+01  -4.919e+00  -1.231e+00  -1.231e+01   3.433e-01  -2.944e-01
  1.551e+01  -2.270e+00   7.301e-01  -1.198e+01   8.453e-01  -4.785e-01
  1.206e+01  -3.817e+00  -9.744e-01  -1.125e+01   4.224e-01  -2.460e-01
  1.683e+01  -1.139e+00   8.799e-01  -1.406e+01   1.192e+00  -3.426e-01
  1.326e+01  -2.585e+00  -3.692e-01  -1.337e+01   7.299e-01  -4.280e-02
  1.626e+01  -6.573e-02   1.030e+00  -1.293e+01   1.094e+00  -1.170e-01
  1.307e+01  -1.346e+00  -5.413e-02  -1.220e+01   6.318e-01   5.656e-03
Element   489
  1.416e+01   1.086e+00   3.268e-01  -1.583e+01   1.526e+00  -8.154e-01
  6.760e+00  -1.918e+00  -2.289e+00  -1.316e+01   1.041e+00  -3.976e-01
  1.380e+01   2.318e+00   5.898e-01  -1.447e+01   1.331e+00  -6.007e-01
  6.875e+00  -4.849e-01  -1.824e+00  -1.178e+01   8.469e-01  -2.684e-01
  1.784e+01   1.010e+01   3.577e+00  -1.803e+01   2.013e+00  -5.063e-01
  1.057e+01   7.223e+00   1.260e+00  -1.536e+01   1.505e+00  -2.230e-01
  1.752e+01   1.141e+01   3.875e+00  -1.653e+01   1.733e+00  -2.916e-01
  1.072e+01   8.739e+00   1.759e+00  -1.384e+01   1.225e+00  -9.383e-02
Element   490
  2.220e-01   5.801e+00  -3.763e+00  -8.800e+00   2.822e+00  -8.705e-01
  2.713e+00   7.330e+00  -1.157e+00  -8.118e+00   2.334e+00   5.825e-02
 -7.986e-01   6.758e+00  -3.782e+00  -7.455e+00   2.283e+00  -2.812e-01
  3.320e+00   8.985e+00  -4.781e-01  -6.850e+00   1.795e+00   2.580e-02
  3.616e-01   7.305e+00  -4.802e+00  -8.319e+00   4.545e+00  -3.697e-01
  3.785e+00   9.767e+00  -1.962e-02  -7.637e+00   4.134e+00   9.387e-02
 -7.750e-01   7.991e+00  -4.937e+00  -6.509e+00   3.385e+00   2.195e-01
  4.276e+00   1.115e+01   5.429e-01  -5.904e+00   2.974e+00   6.143e-02
Element   491
  1.122e+01   4.094e+00   4.187e+00  -2.394e+00  -1.299e-01  -1.570e+00
  1.701e+01   6.509e+00   6.450e+00  -2.949e+00  -1.289e-01  -2.328e+00
  1.109e+01   4.036e+00   4.132e+00  -2.811e+00  -5.384e-02  -1.142e+00
  1.681e+01   6.422e+00   6.366e+00  -3.369e+00  -5.284e-02  -1.693e+00
  9.745e+00   1.509e+00   1.858e+00  -7.073e-01  -4.848e-01  -1.534e+00
  1.522e+01   3.613e+00   3.394e+00  -1.263e+00  -4.811e-01  -2.273e+00
  9.615e+00   1.442e+00   1.799e+00  -1.145e+00  -2.009e-01  -1.106e+00
  1.502e+01   3.516e+00   3.305e+00  -1.703e+00  -1.972e-01  -1.637e+00
Element   492
  1.196e+01   1.232e+00   1.839e+00  -4.305e+00  -6.578e-01  -8.540e-01
  1.841e+01   3.655e+00   3.467e+00  -4.732e+00  -6.516e-01  -1.269e+00
  1.154e+01   1.035e+00   1.654e+00  -4.709e+00  -2.602e-01  -6.510e-01
  1.780e+01   3.379e+00   3.203e+00  -5.140e+00  -2.540e-01  -9.627e-01
  1.101e+01  -5.668e-01   4.881e-01  -2.292e+00  -7.754e-01  -7.370e-01
  1.731e+01   1.702e+00   1.756e+00  -2.719e+00  -7.653e-01  -1.099e+00
  1.059e+01  -7.774e-01   2.977e-01  -2.749e+00  -2.749e-01  -5.341e-01
  1.670e+01   1.412e+00   1.486e+00  -3.179e+00  -2.648e-01  -7.929e-01
Element   493
  1.132e+01  -1.190e+00   2.065e-01  -5.055e+00  -7.944e-01  -4.462e-02
  1.720e+01   8.740e-01   1.197e+00  -5.289e+00  -7.856e-01  -5.963e-02
  1.139e+01  -1.185e+00   2.293e-01  -5.366e+00  -2.578e-01  -5.249e-02
  1.737e+01   9.206e-01   1.261e+00  -5.593e+00  -2.490e-01  -7.181e-02
  1.098e+01  -1.998e+00  -1.173e-01  -3.142e+00  -7.288e-01  -6.861e-02
  1.687e+01   7.249e-02   8.883e-01  -3.377e+00  -7.273e-01  -1.113e-01
  1.106e+01  -1.967e+00  -8.363e-02  -3.426e+00  -1.965e-01  -7.648e-02
  1.705e+01   1.445e-01   9.634e-01  -3.653e+00  -1.950e-01  -1.234e-01
Element   494
  1.121e+01  -2.310e+00  -1.116e-01  -5.572e+00  -6.542e-01   1.544e-01
  1.600e+01  -7.015e-01   4.530e-01  -5.740e+00  -6.640e-01   2.693e-01
  1.131e+01  -2.238e+00  -5.945e-02  -5.724e+00  -1.321e-01   1.302e-01
  1.623e+01  -5.748e-01   5.599e-01  -5.868e+00  -1.420e-01   2.215e-01
  1.099e+01  -2.863e+00  -2.793e-01  -3.977e+00  -5.159e-01   1.295e-01
  1.582e+01  -1.219e+00   3.679e-01  -4.146e+00  -5.497e-01   2.079e-01
  1.113e+01  -2.707e+00  -1.912e-01  -4.093e+00  -1.741e-02   1.053e-01
  1.609e+01  -1.008e+00   5.109e-01  -4.237e+00  -5.126e-02   1.600e-01
Element   495
  1.163e+01  -2.960e+00  -8.481e-02  -6.407e+00  -4.004e-01   1.041e-01
  1.520e+01  -1.836e+00   9.049e-02  -6.602e+00  -4.552e-01   2.857e-01
  1.165e+01  -2.794e+00  -2.907e-02  -6.407e+00   7.359e-02   9.455e-02
  1.533e+01  -1.621e+00   1.957e-01  -6.569e+00   1.873e-02   2.328e-01
  1.135e+01  -3.628e+00  -3.439e-01  -5.184e+00  -2.232e-01   1.218e-01
  1.498e+01  -2.440e+00  -1.706e-02  -5.379e+00  -3.114e-01   2.704e-01
  1.142e+01  -3.346e+00  -2.380e-01  -5.151e+00   2.075e-01   1.122e-01
  1.517e+01  -2.108e+00   1.382e-01  -5.313e+00   1.192e-01   2.175e-01
Element   496
  1.258e+01  -3.471e+00   4.089e-02  -7.643e+00  -7.203e-02  -1.109e-01
  1.457e+01  -2.955e+00  -2.253e-01  -7.793e+00  -1.879e-01   1.334e-01
  1.253e+01  -3.163e+00   1.163e-01  -7.529e+00   3.189e-01  -6.683e-02
  1.461e+01  -2.607e+00  -1.095e-01  -7.637e+00   2.031e-01   1.123e-01
  1.229e+01  -4.062e+00  -3.384e-01  -6.908e+00   1.637e-01  -4.538e-02
  1.437e+01  -3.448e+00  -3.762e-01  -7.058e+00   5.906e-03   1.721e-01
  1.230e+01  -3.608e+00  -2.000e-01  -6.767e+00   4.894e-01  -1.301e-03
  1.448e+01  -2.954e+00  -1.974e-01  -6.875e+00   3.316e-01   1.509e-01
Element   497
  1.391e+01  -3.445e+00   1.535e-01  -9.362e+00   3.798e-01  -4.800e-01
  1.373e+01  -3.752e+00  -6.828e-01  -9.229e+00   1.880e-01  -1.375e-01
  1.386e+01  -2.920e+00   2.954e-01  -9.180e+00   6.446e-01  -3.361e-01
  1.374e+01  -3.196e+00  -5.105e-01  -8.997e+00   4.528e-01  -9.451e-02
  1.389e+01  -3.199e+00  -1.519e-01  -9.301e+00   7.343e-01  -3.828e-01
  1.386e+01  -3.354e+00  -6.351e-01  -9.169e+00   4.916e-01  -6.056e-02
  1.392e+01  -2.495e+00   6.634e-02  -9.099e+00   8.982e-01  -2.389e-01
  1.395e+01  -2.620e+00  -3.864e-01  -8.916e+00   6.555e-01  -1.754e-02
Element   498
  1.499e+01  -1.925e+00   1.506e-01  -1.154e+01   1.077e+00  -9.683e-01
  1.172e+01  -3.387e+00  -1.453e+00  -1.078e+01   7.913e-01  -4.723e-01
  1.504e+01  -1.088e+00   4.160e-01  -1.136e+01   1.148e+00  -6.834e-01
  1.185e+01  -2.515e+00  -1.154e+00  -1.053e+01   8.624e-01  -3.401e-01
  1.571e+01   3.264e-01   3.014e-01  -1.244e+01   1.660e+00  -8.593e-01
  1.267e+01  -9.063e-01  -7.682e-01  -1.168e+01   1.307e+00  -3.860e-01
  1.586e+01   1.399e+00   6.675e-01  -1.224e+01   1.578e+00  -5.744e-01
  1.290e+01   2.000e-01  -3.681e-01  -1.141e+01   1.225e+00  -2.538e-01
Element   499
  1.322e+01   2.708e+00  -4.360e-01  -1.397e+01   2.273e+00  -1.453e+00
  6.520e+00   3.311e-02  -2.649e+00  -1.122e+01   1.841e+00  -6.922e-01
  1.352e+01   4.070e+00   6.259e-02  -1.398e+01   2.042e+00  -9.959e-01
  6.812e+00   1.392e+00  -2.154e+00  -1.107e+01   1.610e+00  -4.905e-01
  1.667e+01   1.166e+01   2.094e+00  -1.598e+01   3.364e+00  -1.354e+00
  1.035e+01   9.367e+00   7.749e-01  -1.323e+01   2.785e+00  -5.905e-01
  1.719e+01   1.354e+01   2.814e+00  -1.599e+01   2.878e+00  -8.966e-01
  1.086e+01   1.124e+01   1.492e+00  -1.309e+01   2.298e+00  -3.888e-01
Element   500
 -2.199e+00   6.755e+00  -6.148e+00  -7.081e+00   4.316e+00  -1.292e+00
  2.945e+00   9.596e+00  -1.822e+00  -6.441e+00   3.619e+00  -4.994e-01
 -1.940e+00   8.857e+00  -5.440e+00  -7.407e+00   3.573e+00  -5.821e-01
  3.541e+00   1.184e+01  -9.690e-01  -6.594e+00   2.876e+00  -2.338e-01
 -2.304e+00   7.930e+00  -7.672e+00  -5.930e+00   5.823e+00  -1.067e+00
  3.506e+00   1.144e+01  -1.792e+00  -5.290e+00   4.954e+00  -3.713e-01
 -1.786e+00   1.064e+01  -6.704e+00  -6.159e+00   4.637e+00  -3.575e-01
  4.362e+00   1.429e+01  -6.798e-01  -5.346e+00   3.767e+00  -1.057e-01
Element   501
  1.109e+01   4.071e+00   4.255e+00  -3.036e+00  -8.563e-02  -8.801e-01
  1.681e+01   6.475e+00   6.549e+00  -3.596e+00  -8.509e-02  -1.305e+00
  1.104e+01   4.047e+00   4.231e+00  -3.231e+00  -3.090e-02  -5.709e-01
  1.673e+01   6.440e+00   6.515e+00  -3.792e+00  -3.036e-02  -8.459e-01
  9.788e+00   1.649e+00   2.333e+00  -1.379e+00  -3.196e-01  -8.650e-01
  1.528e+01   3.828e+00   4.104e+00  -1.938e+00  -3.176e-01  -1.283e+00
  9.732e+00   1.619e+00   2.307e+00  -1.581e+00  -1.153e-01  -5.558e-01
  1.520e+01   3.789e+00   4.068e+00  -2.142e+00  -1.133e-01  -8.242e-01
Element   502
  1.165e+01   1.247e+00   2.283e+00  -4.928e+00  -4.458e-01  -5.695e-01
  1.798e+01   3.709e+00   4.156e+00  -5.362e+00  -4.414e-01  -8.451e-01
  1.153e+01   1.184e+00   2.229e+00  -5.125e+00  -1.510e-01  -3.667e-01
  1.782e+01   3.628e+00   4.083e+00  -5.564e+00  -1.466e-01  -5.445e-01
  1.069e+01  -5.765e-01   9.226e-01  -2.992e+00  -5.568e-01  -5.378e-01
  1.688e+01   1.739e+00   2.453e+00  -3.426e+00  -5.474e-01  -8.010e-01
  1.057e+01  -6.568e-01   8.611e-01  -3.201e+00  -1.642e-01  -3.351e-01
  1.671e+01   1.640e+00   2.373e+00  -3.640e+00  -1.549e-01  -5.005e-01
Element   503
  1.163e+01  -9.512e-01   8.221e-01  -5.544e+00  -5.916e-01  -1.905e-01
  1.778e+01   1.307e+00   2.198e+00  -5.767e+00  -5.819e-01  -2.780e-01
  1.152e+01  -1.028e+00   7.651e-01  -5.719e+00  -1.501e-01  -1.109e-01
  1.764e+01   1.219e+00   2.129e+00  -5.938e+00  -1.404e-01  -1.626e-01
  1.118e+01  -1.850e+00   2.094e-01  -3.597e+00  -5.757e-01  -1.621e-01
  1.728e+01   3.545e-01   1.460e+00  -3.820e+00  -5.700e-01  -2.418e-01
  1.107e+01  -1.913e+00   1.584e-01  -3.779e+00  -9.838e-02  -8.259e-02
  1.714e+01   2.804e-01   1.397e+00  -3.998e+00  -9.271e-02  -1.264e-01
Element   504
  1.140e+01  -2.152e+00   9.980e-02  -5.824e+00  -5.363e-01   4.284e-02
  1.644e+01  -4.111e-01   8.679e-01  -5.955e+00  -5.368e-01   1.010e-01
  1.140e+01  -2.154e+00   9.714e-02  -5.945e+00  -4.979e-02   5.473e-02
  1.646e+01  -4.017e-01   8.762e-01  -6.063e+00  -5.029e-02   1.021e-01
  1.119e+01  -2.628e+00  -1.382e-01  -4.177e+00  -4.445e-01   4.511e-02
  1.624e+01  -8.710e-01   6.676e-01  -4.308e+00  -4.578e-01   9.591e-02
  1.120e+01  -2.585e+00  -1.216e-01  -4.290e+00   3.124e-02   5.700e-02
  1.628e+01  -8.167e-01   6.952e-01  -4.408e+00   1.792e-02   9.702e-02
Element   505
  1.163e+01  -2.733e+00  -6.408e-02  -6.430e+00  -3.604e-01   4.698e-02
  1.540e+01  -1.513e+00   2.394e-01  -6.572e+00  -3.850e-01   1.836e-01
  1.165e+01  -2.654e+00  -3.423e-02  -6.491e+00   9.772e-02   6.448e-02
  1.545e+01  -1.420e+00   2.837e-01  -6.616e+00   7.313e-02   1.640e-01
  1.139e+01  -3.259e+00  -3.397e-01  -5.158e+00  -2.227e-01   5.166e-02
  1.521e+01  -1.984e+00   9.375e-02  -5.301e+00  -2.652e-01   1.787e-01
  1.144e+01  -3.118e+00  -2.829e-01  -5.210e+00   1.983e-01   6.917e-02
  1.529e+01  -1.828e+00   1.650e-01  -5.335e+00   1.558e-01   1.590e-01
Element   506
  1.242e+01  -3.085e+00  -6.511e-02  -7.494e+00  -1.027e-01  -1.114e-01
  1.455e+01  -2.501e+00  -2.506e-01  -7.579e+00  -1.596e-01   8.803e-02
  1.246e+01  -2.906e+00   8.502e-04  -7.514e+00   2.820e-01  -3.821e-02
  1.462e+01  -2.311e+00  -1.742e-01  -7.577e+00   2.251e-01   9.919e-02
  1.218e+01  -3.492e+00  -4.488e-01  -6.720e+00   8.733e-02  -9.858e-02
  1.441e+01  -2.815e+00  -4.170e-01  -6.805e+00   9.396e-03   9.396e-02
  1.226e+01  -3.239e+00  -3.512e-01  -6.733e+00   4.100e-01  -2.537e-02
  1.451e+01  -2.552e+00  -3.090e-01  -6.797e+00   3.320e-01   1.051e-01
Element   507
  1.370e+01  -2.791e+00  -2.342e-02  -9.119e+00   2.588e-01  -4.086e-01
  1.361e+01  -3.059e+00  -8.243e-01  -8.908e+00   1.639e-01  -1.359e-01
  1.379e+01  -2.480e+00   9.807e-02  -9.133e+00   5.256e-01  -2.313e-01
  1.371e+01  -2.744e+00  -7.000e-01  -8.897e+00   4.307e-01  -4.898e-02
  1.375e+01  -2.319e+00  -3.273e-01  -9.030e+00   5.371e-01  -3.947e-01
  1.379e+01  -2.450e+00  -8.121e-01  -8.819e+00   4.169e-01  -1.239e-01
  1.388e+01  -1.919e+00  -1.679e-01  -9.042e+00   7.137e-01  -2.174e-01
  1.393e+01  -2.048e+00  -6.499e-01  -8.806e+00   5.935e-01  -3.693e-02
Element   508
  1.486e+01  -8.682e-01  -3.022e-02  -1.132e+01   7.981e-01  -8.044e-01
  1.165e+01  -2.325e+00  -1.678e+00  -1.045e+01   6.572e-01  -4.272e-01
  1.505e+01  -3.821e-01   1.741e-01  -1.139e+01   8.938e-01  -4.854e-01
  1.182e+01  -1.852e+00  -1.487e+00  -1.049e+01   7.529e-01  -2.390e-01
  1.568e+01   1.693e+00   1.565e-01  -1.220e+01   1.233e+00  -7.997e-01
  1.267e+01   4.326e-01  -1.034e+00  -1.133e+01   1.060e+00  -4.140e-01
  1.593e+01   2.289e+00   4.079e-01  -1.227e+01   1.198e+00  -4.808e-01
  1.288e+01   1.016e+00  -7.959e-01  -1.137e+01   1.025e+00  -2.257e-01
Element   509
  1.338e+01   4.478e+00  -4.539e-01  -1.405e+01   1.642e+00  -1.171e+00
  6.537e+00   1.676e+00  -2.948e+00  -1.108e+01   1.438e+00  -6.461e-01
  1.365e+01   5.172e+00  -1.673e-01  -1.425e+01   1.488e+00  -6.954e-01
  6.749e+00   2.349e+00  -2.682e+00  -1.122e+01   1.284e+00  -3.664e-01
  1.713e+01   1.418e+01   2.345e+00  -1.607e+01   2.326e+00  -1.158e+00
  1.058e+01   1.167e+01   5.361e-01  -1.310e+01   2.068e+00  -6.194e-01
  1.748e+01   1.506e+01   2.713e+00  -1.629e+01   1.976e+00  -6.828e-01
  1.087e+01   1.253e+01   8.831e-01  -1.326e+01   1.718e+00  -3.397e-01
Element   510
 -2.103e+00   9.676e+00  -5.642e+00  -7.588e+00   2.752e+00  -8.290e-01
  3.193e+00   1.235e+01  -2.015e+00  -6.712e+00   2.474e+00  -4.872e-01
 -2.178e+00   1.044e+01  -5.436e+00  -7.757e+00   2.277e+00  -3.953e-01
  3.369e+00   1.322e+01  -1.701e+00  -6.880e+00   1.999e+00  -1.992e-01
 -1.439e+00   1.209e+01  -5.846e+00  -6.278e+00   3.234e+00  -6.882e-01
  4.075e+00   1.499e+01  -1.709e+00  -5.402e+00   2.955e+00  -4.183e-01
 -1.514e+00   1.286e+01  -5.639e+00  -6.376e+00   2.613e+00  -2.545e-01
  4.252e+00   1.586e+01  -1.394e+00  -5.499e+00   2.334e+00  -1.303e-01
Element   511
  1.104e+01   4.059e+00   4.275e+00  -3.324e+00  -4.321e-02  -3.647e-01
  1.674e+01   6.460e+00   6.582e+00  -3.886e+00  -4.296e-02  -5.401e-01
  1.103e+01   4.056e+00   4.272e+00  -3.382e+00   3.855e-03  -9.720e-02
  1.673e+01   6.456e+00   6.578e+00  -3.944e+00   4.111e-03  -1.441e-01
  9.794e+00   1.692e+00   2.496e+00  -1.676e+00  -1.613e-01  -3.628e-01
  1.530e+01   3.900e+00   4.353e+00  -2.238e+00  -1.603e-01  -5.377e-01
