% Model:              FEM.mph
% Version:            COMSOL 6.1.0.252
% Date:               Feb 16 2024, 11:34
% Dimension:          3
% Nodes:              795
% Expressions:        4
% Description:        位移场，X 分量, 位移场，Y 分量, 位移场，Z 分量, von Mises 应力
% Length unit:        m
% X                       Y                        Z                        u (mm)                   v (mm)                   w (mm)                   solid.mises (N/m^2)
0.764877405751561         0                        0.2438412603215332       0.43421191476303705      0.008654674140342532     -4.237921668940719       1430614.2363818053
0.8053278629132535        0                        0.20135943141033802      0.013807288245917723     -7.777244983834194E-5    -4.668483045666745       1687290.3005762778
0.8378421342671745        0                        0.13706238219096664      -0.6603521682658348      -0.008951377758367308    -5.025033114582805       1241996.9305860924
0.7527017673491196        0                        0.31547035455852396      1.142298852480021        0.02495101346576095      -4.119895317181858       3577318.296747031
0.8636694484979568        0.0680237499682877       0.1497677744917389       -0.5288924348876697      -0.0015899213753725373   -5.32304966313691        1103127.9359920858
0.8376686670052269        0.2                      0.137781588854801        -0.6516137601271365      0.008722141475917588     -5.022162409838891       1203784.233683234
0.8070478547944667        0.2                      0.20299256365588758      0.030370063114409936     -8.512743902920666E-4    -4.686832536249852       1706579.3196364404
0.8505916510739442        0.147850242497492        0.18912066624181123      -0.11279155814649618     3.7509069720925996E-4    -5.176469330079232       2075758.5083078735
0.7648347443507126        0.13150911022575687      0.24170809330600995      0.41380551162194956      -0.002848826052919935    -4.246706481647838       1412056.6978580528
0.6891981467064672        0.2                      0.24473148159940417      0.4097110099358651       -0.010245737758751716    -3.485097940159454       1605025.7235007482
0.7674534778546627        0.2                      0.245231324921425        0.4492214123141178       -0.00937316535379582     -4.264586962265108       1455007.187493605
0.6955436381356045        0.07462929401010432      0.33082211965447594      1.21586039733689         0.00728434431669475      -3.57118559530528        4400122.044233371
0.6345130224621418        0.1480194374227481       0.348965797369363        1.282177850901491        -0.0169742266354555      -3.0143565988052923      5222234.087379819
0.6533533041607278        0.2                      0.3224838007346623       1.0783286772471574       -0.028602800237484346    -3.165641460564806       4238242.3956696
0.6785668439944605        0.10522681472486606      0.2692660513725982       0.6276257982500462       -0.0010236405079733569   -3.3988430826978506      2355880.6801953465
0.7231256850350121        0.13788349443515563      0.31435100867072285      1.09591248573825         -0.009912088972383102    -3.833404215883236       3707569.824446812
0.6666942195451452        0.13369005268667328      0.4                      1.8040825443482595       -0.015891194445205637    -3.3263495082138244      6908601.839924169
0.5999999999999999        0.2                      0.4                      1.6475429129438324       -0.0478470503654225      -2.7283765190974663      7129459.225447861
0.8328974943691088        0.06637830831441384      0                        -2.1839851328530737      -0.015439106855234502    -5.012119251347713       7078807.862625078
0.8244464558926627        0.11132675689098864      0.04806427526034973      -1.6303702023685498      0.003520780259889328     -4.900319830898251       4912937.763877286
0.8566542624314796        0.2                      0.07257425103066498      -1.397415539879492       0.024164573313068708     -5.242018126955345       3778870.697633578
0.8727165154831668        0.1533587778529764       0.10777503475162563      -1.0063934886240442      0.006688015450884729     -5.428941210982175       2019637.5553557032
0.7999999999999996        0.2                      0                        -2.1066471704801053      0.04613894339092907      -4.640371607850297       6913129.319915387
0.8662845482865928        0.13322247184238886      0                        -2.2645763066523688      0.015257543575267504     -5.3939449415411165      7226815.367107414
0.9000000000000002        0                        0                        -2.34605631934674        -0.04580754577332879     -5.78656272833758        7362896.805593689
0.7332483221210317        0.06675985694815667      0.4                      1.9555766861754678       0.014935475817775795     -3.963127805698524       6789660.131394094
0.8314790856592756        0                        0.2665184546194389       0.6962014797484433       0.010214875883414439     -4.95309494229525        1304743.1429078302
0.7783295896325639        0.06094647595393448      0.3364268130802234       1.3920920761623927       0.011277506969230076     -4.3990549102876875      4304337.933614706
0.7999999999999999        0                        0.4                      2.1064738016970845       0.045659631457887255     -4.640639393350845       6896112.497400168
0.8917897246139261        0.09630178468045524      0.056162015101450385     -1.6427200130962587      -0.0012024028442465396   -5.675958494925271       4742900.522283961
0.9292893218813453        0                        0.12928932188134523      -0.7660001862357856      9.885982415001928E-5     -6.09824619718035        1690290.5310455249
0.9292893217870578        0.05714285702472736      0.12928932197563278      -0.7678665817313137      -0.0021185169679752832   -6.111137821008229       1795152.2154903412
0.9381367932007664        0                        0.0618599495624689       -1.6429889505925859      -0.026208443223793784    -6.246559741815156       4908034.205106227
0.92928932131562          0.14285714214836406      0.12928932244707048      -0.766428738470236       0.0015021466032662351    -6.1091677804022595      1903817.5615683491
0.9292893218813453        0.2                      0.12928932188134523      -0.7685178913125502      -0.0017213930908069237   -6.096852436995209       1775925.4437226148
0.8500073351460471        0.06800228601785316      0.2511169289080948       0.5370093137563289       0.0014994469292299816    -5.169254229450643       1279691.82183122
0.9                       0                        0.2                      -5.106583447512368E-4    -4.7317855317731145E-4   -5.721855816381912       2273895.288378617
0.8493776546984556        0                        0.3293560516073466       1.4102588018924764       0.024954238521042917     -5.159795860663835       3851380.5474382816
0.8686660114770312        0.05862746148576451      0.3213858343000502       1.3433987322351089       0.00860596510568701      -5.390841301078198       3575211.6359125148
0.9000000000000002        0.09999999999999999      0.2                      1.4817386520583464E-4    -2.0791488798883756E-4   -5.727364329947338       1819167.9842661328
0.9                       0.2                      0.2                      4.7590464753162037E-4    -3.3398296620347213E-4   -5.720971173448588       2326609.1014708388
0.8631913797414432        0.1324439455277868       0.2640584184933176       0.6819301971283571       -0.0027825471584937635   -5.317874841797178       845227.4219131055
0.8362737390290441        0.2                      0.26790294586103525      0.712685236554803        -0.01019017056888465     -5.007162510587231       1301081.7112738902
0.8054721047163016        0.10319668813720215      0.2872480359728099       0.9041025024924567       -6.603558490647835E-4    -4.680657033962957       2232585.344255967
0.7564412449117577        0.2                      0.3144977414044592       1.137059229246155        -0.025166508836342246    -4.15771352588544        3508793.589117013
0.817246953837035         0.14268371227246168      0.34913666781378405      1.587605831637888        -0.014046465221753162    -4.818112150827464       4744537.328009092
0.7666412980338699        0.13333904960079046      0.4                      2.031344671982237        -0.015609763685304858    -4.3013973522547655      6808534.894986039
0.7                       0.2                      0.4                      1.8797222187074694       -0.04608235376858561     -3.628263345195407       6838990.2266219705
0.959204448888795         0.07773954549089336      0.057002037021430654     -1.7380305458579142      -0.006536493325471834    -6.5438384436745185      5076318.585481214
0.9327705007824476        0.06645397160776427      0                        -2.4256895555599516      -0.014340658649065339    -6.214939522690806       6961222.075929074
0.9374583081068052        0.2                      0.06284570304068438      -1.6283014577546444      0.025419693751746665     -6.237339441190282       4890762.698548951
0.8999999999999997        0.20000000000000004      0                        -2.3456735399262185      0.04590828528612399      -5.78611669510189        7408721.344108622
0.9663073329770852        0.1331706877718573       0                        -2.4996566642034383      0.013759242642355332     -6.660100167518215       6286950.881601527
1.0000000000000002        0                        0                        -2.563094090518081       -0.03975931484122149     -7.1114489248040025      5484512.527365543
1                         0                        0.1                      -1.224256962740329       -0.02806972739370417     -7.08992614780317        4906061.04508208
0.8332131100451523        0.06678477816378173      0.4                      2.1846132169405754       0.014827692810696983     -5.015726942247776       7078652.804812563
0.9292893218813453        0                        0.27071067811865474      0.7675671215308287       -0.0012331677100066373   -6.096001300953731       1611392.2529777738
0.9000000000000002        0                        0.4                      2.3457533655243687       0.04521758915421083      -5.786463864072053       7324974.553717976
1.0223560867821726        0.05189744280103167      0.06137200397663047      -1.7728871191895577      -0.014771103384111221    -7.409149261168626       4204336.059632936
1                         0.09999999999999999      0.10000000000000002      -1.2211020752520532      -6.998700657692822E-4    -7.097457158936759       4849311.018883894
0.9780461318520088        0.14750635445110882      0.06073390757454611      -1.7162302375221155      0.013390152708603338     -6.7976970691639345      4791040.498107891
1                         0.2                      0.1                      -1.2207811389010823      0.027814777508968547     -7.089935904637891       4841662.982003947
0.9292893219756329        0.05714285702472735      0.2707106782129423       0.7663405026103921       0.0014111483236166726    -6.111325512607147       1756375.5280654659
0.9380134162661155        0                        0.3392253016287324       1.6562092454870507       0.025658885567126696     -6.244894046693944       4964746.381593679
0.9026568041806939        0.09964584091273795      0.352888396044032        1.7709324632557537       -2.2154280763446536E-4   -5.81333003758947        5191608.76849
0.9292893224470705        0.14285714214836406      0.27071067868438         0.7674804670645993       -0.0020466473913058427   -6.109890077606495       1872167.2075758316
0.9292893218813453        0.2                      0.27071067811865474      0.7665074401686875       -2.9637467799354533E-4   -6.0980908944385135      1706736.9325377059
0.8585405385988456        0.2                      0.3362586620285575       1.5023359342607008       -0.027236969075317533    -5.266091423088887       4296373.426164773
0.8667211241789471        0.133469335598394        0.4                      2.2654578723975045       -0.015780115982112798    -5.398887415989024       7261948.493167172
0.7999999999999996        0.2                      0.4                      2.106608955320366        -0.046299264529533       -4.640611320155068       6924598.771885726
1.062119701631426         0                        0.05936225754057478      -1.8542720469664362      -0.02885507209175946     -7.94878420370489        4074719.306093732
1.0327669196453895        0.06643423522737261      0                        -2.6209836304472125      -0.01286376541688101     -7.568670936004893       5053897.949287207
1.0419518440227562        0.12069686225453277      0.057080249826627266     -1.8583064252645307      0.005838357234437571     -7.679952844476171       4183841.7416265486
0.9999999999999996        0.2                      0                        -2.5627436456200297      0.038548807132621384     -7.111716364310063       5397785.010271134
1.0664335634669808        0.13325423662771024      0                        -2.676019963725916       0.011817384792248144     -8.031081784084607       4883815.370795602
1.1                       0                        0                        -2.728956588089265       -0.03400737552448058     -8.489388059733864       4915470.493584921
1.0707106780243671        0.05714285702472735      0.12928932178705774      -0.9453750814254459      -0.007511813664733083    -8.064307494045542       2523310.4971509343
1.0707106781186548        0                        0.12928932188134518      -0.9432711979333428      -0.01682030222946349     -8.05794108969045        2577764.552027296
0.9655839541066737        0.08771822029870396      0.35210962794388007      1.8671272661830405       0.0031110469151681202    -6.63394407070456        5245828.764894965
0.9333212984292385        0.06684685643857545      0.4                      2.4266834268688853       0.013650849252050911     -6.221941224683669       6953000.170911309
1                         0                        0.30000000000000004      1.223782335039019        0.02687800862179571      -7.089294841757542       4900631.544174177
1.0000000000000002        0                        0.4                      2.5629210636101702       0.0390499498734842       -7.110933259205602       5489042.451312943
1.06114802139691          0.2                      0.06102981314607785      -1.829463054984369       0.028013509818350282     -7.934072327609013       3931069.4751577717
1.1045427265506194        0.10999892977489335      0.044097608428077285     -2.1244689917946435      0.0023555161971419098    -8.546151271486508       4262804.931708007
1.0707106775529296        0.14285714214836406      0.12928932131562007      -0.9449594660512964      0.0063212782737096926    -8.064748446177784       2539225.358898843
1.0707106781186548        0.19999999999999998      0.12928932188134518      -0.9431451308253229      0.015484558787801233     -8.05739354520961        2542539.293084873
1.1361395368223697        0.1366373004779103       0.13115848002823438      -0.9549704488906225      0.003779569955525585     -8.970880356925248       1811404.5761285783
1.1513500430201318        0.0719206870026878       0.1332035433988552       -0.9349730621189866      -0.0038415406370092605   -9.187917534055844       1749467.8640464728
1.1                       0.09999999999999999      0.2                      -9.791951277857964E-6    -7.032243667926124E-4    -8.468537058616864       538828.7856811432
1.0206489506409164        0.05198992581835923      0.33851261824017326      1.7688057469829852       0.01373010286968463      -7.385560886614716       4203087.887921958
1                         0.09999999999999999      0.3                      1.2200182812648317       -2.261006920972943E-4    -7.097043627797633       4888615.489987587
0.9667472941775772        0.133408160975516        0.4                      2.500899849187156        -0.014475818785684602    -6.66593355917363        6245770.4142766325
0.9828017801571491        0.1482741867967774       0.3380556795577673       1.707445285133627        -0.014568356498251467    -6.863239067264076       4727907.638124761
0.9378803452660853        0.2                      0.3406424442421633       1.67395106086074         -0.02717018011966636     -6.244884700232249       4967366.783620371
1                         0.2                      0.30000000000000004      1.2207416749939368       -0.028791233635494067    -7.0901676631438795      4852010.369787666
0.8999999999999997        0.20000000000000004      0.4000000000000001       2.3459575009667497       -0.04650263920124246     -5.7859861095226846      7416821.0912847575
1.1636908297857695        0                        0.1321046625155344       -0.9565867845856286      -0.012246320456873412    -9.357157672113297       1833487.918524364
1.1414686130157683        0                        0.06374943686337611      -1.897073748664823       -0.024095172572175163    -9.05317191632872        3759245.5596038285
1.1282194538611736        0.06277051384268262      0.07515854451473458      -1.722312829365588       -0.008836182989265053    -8.868630335456734       3476870.3649727474
1.1329858863986486        0.06659319520494311      0                        -2.7849360714114377      -0.011602199150328004    -8.957550114034033       4935616.952447568
1.0999999999999996        0.2                      0                        -2.728947684582654       0.03354050481717174      -8.488612538626937       4943888.962126683
1.166334884104115         0.1332405361208004       0                        -2.8398245624233622      0.010361917685789158     -9.432778253922404       4916711.681546651
1.1913833898746198        0.0525168037485529       0.051018167354841895     -2.1392421707425573      -0.012193771484184381    -9.780288905439505       3698666.493312082
1.2000000000000002        0                        0                        -2.893802264074533       -0.03271772922617963     -9.914913869225428       4853762.551873435
1.0707106782129423        0.057142857024727337     0.27071067802436727      0.9455866452324526       0.006476704783401527     -8.06463766182972        2553413.3724526158
1.0467484611350633        0.13282254498207918      0.33777305307512384      1.795849652630117        -0.01018685018194587     -7.744184515572412       4082312.5907124663
1.1                       0                        0.2                      5.032519062779176E-4     -0.0010822045586240518   -8.460425229338627       642221.3413158776
1.1329055136584332        0.04989958597371247      0.20063753430530598      0.008743303173152693     -6.157549377850842E-4    -8.924795799218545       301385.7169933705
1.0332697830106399        0.0666917784958867       0.4                      2.6216805998623167       0.011970194933373231     -7.575497415060771       5045627.963724521
1.0707106781186546        0                        0.27071067811865474      0.9422039600051856       0.015528028670000273     -8.057182400193733       2325307.7159415516
1.062540694968763         0                        0.33715544749433657      1.8074183209307682       0.027403856595043644     -7.953707572293819       4039993.6958244788
1.1389986758662198        0.06357552239963407      0.3108458114435243       1.5390098886092398       0.006375794091360882     -9.018323398771738       3130415.047516243
1.1                       0                        0.4                      2.7285649398391905       0.03304737619627292      -8.489211764397412       4915701.99141629
1.1928628997788129        0                        0.19762266240115328      -0.03431182479346889     -0.0012451442204864853   -9.777863358506009       626572.0908289932
1.151093379765137         0.2                      0.07107423255673222      -1.8043231759321225      0.02159570770663793      -9.18768757268212        3552523.2329859505
1.1687274724712622        0.2                      0.13431860302121565      -0.9278214964202074      0.010255050674496221     -9.42934210350943        1741977.8965283048
1.1915446739603988        0.14087154079350772      0.07686059589081333      -1.7659519499091871      0.0075876548104336335    -9.777047439816137       3096858.2760999505
1.1906220096188351        0.07208427883842447      0.19171467273146278      -0.11865755349006454     -0.0012210613970842091   -9.752701108896646       573158.1085916281
1.2150316180633784        0.0694642747069982       0.13313300957510585      -0.9704319821670961      -0.004114985731199265    -10.114273046589707      1705532.8740874338
1.1                       0.2                      0.2                      2.261254810920098E-4     -6.149112789305471E-4    -8.460207150696473       655834.3372814514
1.1276477831848732        0.14990690027031855      0.19403716660616838      -0.08293190584590861     -1.265774368741914E-4    -8.850536689450944       312677.6713715747
1.1940084496915568        0.2                      0.19955388334619265      -0.0061304511716305235   -7.479198928610953E-4    -9.794493637873718       628126.9819914798
1.1888747056310773        0.13164990043961267      0.20835377367316266      0.11966083281104689      -0.0012550231136401677   -9.727076447255714       577944.1647187744
1.1995565373649688        0.14167306338691615      0.1437841441612324       -0.8086518112811341      0.0030060035250529674    -9.8844483548222         1481757.1289098645
1.07071067868438          0.14285714214836406      0.27071067755292955      0.945083846309686        -0.007627532411575837    -8.06484457803259        2415694.487155745
1.1470160752322272        0.12888692173748767      0.26801134385836056      0.9496659466687519       -0.004203770310637237    -9.125929587296213       1821205.3387029315
1.104741551990956         0.10102045996879173      0.35078718649068463      2.0537251810922417       -0.001051071939143618    -8.547605793903896       4167888.942411321
1.0618631815527095        0.2                      0.3381400590070266       1.8195095869623428       -0.028991520684555513    -7.943870079801858       3910680.032732523
1.0707106781186546        0.2                      0.27071067811865474      0.9432825042258904       -0.016833423305856705    -8.05799790783529        2537015.3843453936
1.0665104948561381        0.1333469177369468       0.4                      2.676232548386385        -0.012736053749151936    -8.032115401552106       4886995.071658602
0.9999999999999996        0.2                      0.4                      2.5630398388697366       -0.0392821204149332      -7.112044935441598       5393678.467564609
1.1429360597977778        0                        0.32779997810531836      1.7786699535507042       0.02139283831292152      -9.0712558568899         3506724.1274098735
1.23266270163058          0                        0.15468419969251257      -0.663740991802018       -0.008035688995710395    -10.367486079943717      1249920.7166303885
1.243578002562498         0                        0.08549742253106513      -1.689285166703436       -0.018797446332603298    -10.53983541361829       2751565.7143773986
1.2329401307491625        0.06651177160179307      0                        -2.947254171034481       -0.011189087438690796    -10.408751118617603      4740219.984117413
1.2360168612229216        0.10582537837641347      0.04019220842619964      -2.353542512883662       7.337817996815895E-4     -10.444039047977041      3793425.5114606493
1.2                       0.2                      0                        -2.8934227002975668      0.031453076779459715     -9.914715566214527       4851629.93763134
1.2664113343358316        0.13321324693481515      0                        -2.999339695831543       0.009435620544269134     -10.912327750361277      4620199.790926701
1.2755539653182357        0.054767582172228046     0.0628045852758425       -2.0605227284868657      -0.010340974288699265    -11.034575173054968      3168923.942336678
1.2999999999999998        0                        0                        -3.0498462181251913      -0.030774214857079006    -11.419923428229255      4496004.357387008
1.2494317455928299        0                        0.2017421531160428       0.02553513123646795      -6.688124678252305E-4    -10.617624265772863      664827.9887816696
1.162302818913618         0                        0.26244118168153346      0.878864056401785        0.009738673852993379     -9.336551611559962       1695509.8517944915
1.1648417679788305        0.06171634085471087      0.2518862541245317       0.7323140656858352       0.002575473121169674     -9.37987199951152        1375370.774972686
1.2304213729203965        0                        0.24038961816791776      0.5904543374190475       0.005456553615743478     -10.33362839630007       1150306.503999574
1.133285050115594         0.06662898428804664      0.4                      2.785400925002548        0.010343705106349719     -8.961822804432416       4950122.4503387455
1.2000000000000002        0                        0.4                      2.8933504260493597       0.031110243866702525     -9.914918324683692       4851014.275331827
1.2000114699771909        0.06413447137140223      0.3305905302342065       1.8826180482629202       0.006708592836874557     -9.902937132264244       3241688.660411559
1.2900042240975085        0.0731708675030239       0.1376445777881777       -0.9412645118978064      -0.0034961991455893485   -11.245535195555894      1534421.9980553808
1.2527921827494801        0.06520547441516705      0.21832465023990433      0.27118540101143124      2.231806205725944E-5     -10.675369848259715      768505.3056706756
1.2477311075724875        0.2                      0.08533569392512722      -1.6950141348437735      0.017147407595088295     -10.602124211941119      2749199.607088801
1.23604582232319          0.2                      0.1567961541162804       -0.6335067789136686      0.005933294074051584     -10.417733172291177      1202514.0779782385
1.2824818491791354        0.14900823248803274      0.1268751717334034       -1.0996334187233134      0.00449599732922086      -11.129827966096009      1764198.2143046397
1.252794315918215         0.12910462710361031      0.18775583192832793      -0.18118410608162516     -3.959462224725209E-4    -10.675525040783363      699668.2894752442
1.2515730838893508        0.2                      0.2030274407969068       0.044995515724925446     -0.001423452817709373    -10.64975254265232       666150.7159447855
1.23656927103409          0.126304883686085        0.2613174241721823       0.900303575448956        -0.003511313454856651    -10.434421676285845      1568630.7846890402
1.1621837449680872        0.2                      0.2629359217506004       0.8860321904471822       -0.011533584093580383    -9.334853464746546       1692007.6355162694
1.2305610539122152        0.2                      0.24145325540058835      0.6064926639791571       -0.007486392301248347    -10.33566215207915       1175247.3492678818
1.139963241450811         0.2                      0.33099189534547824      1.8208786196832218       -0.023600693268555628    -9.029955358099414       3646444.0307980026
1.230246342757124         0.13232877332148157      0.32883231148139297      1.8887611805757987       -0.007607726280742963    -10.350022811124662      3109729.5895131216
1.166653162226419         0.13349513128430476      0.4                      2.840321171543336        -0.011799670343813377    -9.437422946960538       4917020.872679133
1.1631416429348844        0.1453906324024088       0.3385792093207606       1.956089697649129        -0.011442906368554563    -9.36865872940067        3567694.286464888
1.0999999999999996        0.2                      0.4                      2.729221103992554        -0.03468034979890774     -8.488887235505743       4973333.767770078
1.239633918850097         0                        0.31265677512991286      1.6580923596846473       0.016738878338565553     -10.480308861662824      2728109.4886047593
1.295483742362927         0                        0.24281061588841119      0.647297910146192        0.0054006227700039685    -11.321469381321196      1167319.210811312
1.3110228141611846        0                        0.15508350695031406      -0.6848759060335541      -0.007712893704255804    -11.562243420008057      1192982.656516843
1.3464287785199454        0                        0.07806840314774924      -1.8939481973992156      -0.01859968648111674     -12.126543534208851      2671516.4070670656
1.3725392724532381        0.0442017481671062       0.043428070166807234     -2.4651093308196175      -0.013365089950209632    -12.553025841146852      3319923.96664441
1.3236224811809847        0.12091181007099015      0.05176259638021506      -2.2808638210128716      0.0036099075063595063    -11.780328570168935      3280618.561790365
1.3329516560485866        0.0665321466730792       0                        -3.09928392656725        -0.010660928711135291    -11.939064471510621      4380498.31605052
1.4000000000000004        0                        0                        -3.193590422107891       -0.028540904295160836    -13.00020550355046       4127454.6862548403
1.2999999999999998        0.2                      0                        -3.0494454421293637      0.029113082487127347     -11.419719006877601      4490056.074868783
1.3663028187446942        0.13318453653435422      0                        -3.147090922430487       0.008411081885645768     -12.465869122696168      4246610.969994537
1.3604555147137118        0.04396496141747559      0.12797268705696987      -1.1246685683919007      -0.0068403301155963445   -12.346754702841231      1645250.1904238495
1.3152815538889238        0.04339098625111928      0.2044485319078871       0.06786370366117221      -7.181621061433872E-4    -11.632033825171028      668518.0036800611
1.271815631302839         0.04819964319965343      0.28009001083332136      1.1980618832523762       0.005306039969157694     -10.967500048190352      1934807.7780362144
1.2333549493573057        0.06671207845198208      0.4                      2.947730509978783        0.009389084063840826     -10.414961985195632      4735716.480566313
1.2999999999999998        0                        0.4                      3.0494232050027406       0.02875900549417845      -11.419913105337129      4503646.802336195
1.2718633127041648        0.07358686340083356      0.34100981778374406      2.1141217021928327       0.004613674816347408     -10.98011273325895       3265290.714806393
1.388629935768256         0.15881692320939933      0.054365721969856146     -2.3078859862715664      0.010822755701464869     -12.808295999115378      3045845.7185617755
1.3502887484225239        0.2                      0.08195628514140739      -1.8361831937118647      0.01593465037759959      -12.186685442569404      2585964.259520012
1.316102778997768         0.1395028980467912       0.1740265528627398       -0.39684785676789763     4.6524817463562495E-4    -11.646443946168178      858847.1284853094
1.312761254610736         0.2                      0.1578104638530789       -0.643360516092277       0.005232725803091482     -11.588932101353878      1143334.160341814
1.369359732166737         0.15977264072584652      0.13710533947466977      -0.9856093533822834      0.004187256949491789     -12.48732207443385       1462058.2317338318
1.2965891605696802        0.2                      0.24445727299077596      0.6730130034127362       -0.007764809306613134    -11.33847216216345       1196672.3121861536
1.304645076954071         0.12384216173395836      0.2274189910089748       0.4167479377077807       -0.0020496327557097383   -11.46926411781101       885274.6795643463
1.2394856955252587        0.2                      0.3129288956414502       1.6622885535086975       -0.0188141747520326      -10.477988136902367      2731318.952728194
1.3073900780237524        0.1476739484433143       0.33541632990217307      2.0661821317427282       -0.010767854206953094    -11.523664748931502      3053643.8387170676
1.2666306017840618        0.13332323705133997      0.4                      2.9997922427539194       -0.011334130518214193    -10.915671701356926      4619577.679140239
1.2                       0.2                      0.4                      2.893753773846828        -0.0330315789486992      -9.91488525056198        4851467.001004054
1.3376362251439076        0                        0.31698506802430515      1.8089123648884684       0.015777415750862663     -11.987057044394703      2591007.2850773144
1.3768314038629295        0.037765186876860174     0.28385375161009485      1.3191717109593202       0.00605341386291261      -12.608838605160063      1853452.3686769388
1.3780941852632866        0                        0.23144081346128648      0.4941318882086654       0.003183835005226975     -12.620537030673516      943841.5671547361
1.4128719830344023        0                        0.15818428328023837      -0.667869719433387       -0.006922541996504093    -13.182760616522133      1069439.4370140128
1.4507620767713902        0                        0.0820859564646158       -1.915993681722612       -0.016721941623967555    -13.811998759033372      2364476.923140434
1.4231874957616897        0.06708271777997328      0.12749364770823343      -1.1637283920522008      -0.004447692048447295    -13.359219375403196      1570947.8902250775
1.4764037668626304        0.040294328132870816     0.14167077891394753      -0.9562815887079712      -0.005791614968151699    -14.234949330277688      1275286.492535649
1.432843050896302         0.0664453672796971       0                        -3.2387546152892592      -0.010066318220368213    -13.540378492821503      3996084.445434699
1.5000000000000004        0                        0                        -3.3248156718610464      -0.02628027065922697     -14.649242262917952      3750333.0017969073
1.407263013009694         0.09056512851558146      0.07157601670841005      -2.050695927578078       -0.0028027330452585434   -13.108355913157729      2655410.0269978084
1.4947041642081569        0.05679635157556977      0.07428681329401228      -2.0792165608786086      -0.008148093890845217    -14.550151929549846      2402728.53851748
1.4457415777730207        0.13849738702552616      0.0576774776417497       -2.3103363171231526      0.006010153878974936     -13.73883254540362       2829593.5433320855
1.4                       0.2                      0                        -3.1931581091692864      0.026428552043382823     -13.000016550631598      4121366.5725205056
1.4664096820868604        0.13325897808243123      0                        -3.2826917124985333      0.007398282982931008     -14.093669646380736      3874472.8525652336
1.4178899148474124        0.04491011442822889      0.22031482119671963      0.32496830411221295      2.1116383135697837E-4    -13.268241610395366      777900.737427063
1.3335117782213484        0.06670464407036691      0.4                      3.0999361528730804       0.00843957241387919      -11.94784962020657       4377285.352854116
1.4000000000000004        0                        0.4                      3.193168674046015        0.026086349453229473     -13.000205389593342      4129597.4737694846
1.365596485117616         0.07682980638810535      0.33845935850608233      2.171484760233           0.0032606984493811645    -12.44030871850129       2968976.1398769347
1.4544222660233967        0.2                      0.08040118204822187      -1.9459000991914015      0.0143850787231041       -13.872549084055864      2382249.544104532
1.4304586672846855        0.13695927791450457      0.13595549527186976      -1.030742265920335       0.0019140986606651846    -13.477144830418403      1414949.8582457833
1.4154317145450903        0.2                      0.159062847354641        -0.654106399796087       0.004313696290768031     -13.224191009939466      1059840.849941502
1.4893792098478236        0.1606259627476141       0.09726267732203026      -1.6942447952767024      0.006520401903927679     -14.456313729947489      2010507.8665373467
1.3824560578961718        0.2                      0.23280978728823876      0.5171417558241951       -0.005826351516600537    -12.690426778573416      961530.2986920496
1.3849967168472297        0.14052207332048128      0.2159859260773141       0.25228583150594935      -0.0021275433443375823   -12.736552319849375      732527.4364441932
1.3654169028835825        0.1509216438258453       0.2829525793057116       1.2985560009490351       -0.007218138121374932    -12.427224197492647      1847964.8543329088
1.4325316273759867        0.15164144591391993      0.26547459639998766      1.0547773838451893       -0.0058783088662120305   -13.510347201252669      1438737.7293885993
1.3404702790088079        0.2                      0.32243353685739007      1.8964850838634888       -0.018971750764713465    -12.032482211325545      2700004.5142188566
1.3667780824907863        0.13336701720993913      0.4                      3.147889724751305        -0.010780105947256953    -12.473432920132504      4251653.223058599
1.2999999999999998        0.2                      0.4                      3.049835669412498        -0.03115026430407918     -11.419770388413683      4498550.244964474
1.4365717969234126        0                        0.3169589510947722       1.888983665484351        0.0141199022570404       -13.578144991736927      2378516.7518772497
1.4767917208571544        0                        0.23607739226366783      0.5909266218012456       0.003191781690895975     -14.235988198375308      963659.0162181106
1.5151871676553013        0                        0.16372204780733554      -0.6034410018173645      -0.0059262974732236535   -14.88155411721215       936492.8280972426
1.5078069051526477        0.05679202153284719      0.2053017524656045       0.08784172156162379      -0.0011969459012224903   -14.760940286404322      661844.5009373695
1.533006481821479         0.0665553058776986       0                        -3.3660844264988703      -0.00943877738840182     -15.21284420804932       3624353.994120525
1.5498757332242283        0.0474743641360672       0.15742212652140564      -0.7172515635674503      -0.004173790335766398    -15.477121966505125      984425.7034072856
1.555363629743608         0                        0.08394827132385313      -1.9612867390784574      -0.015183709570698587    -15.57380930417708       2106706.5342548788
1.6000000000000005        0                        0                        -3.443618003650656       -0.024043749432073856    -16.360647858463803      3380893.358176366
1.5343218357901893        0.11151279534608703      0.05005641393436512      -2.5188034662669576      6.91772500068725E-4      -15.22522788079755       2729666.0889374246
1.5767347300258967        0.05500207769043344      0.05657619133719691      -2.444547330462648       -0.008952173860680748    -15.950608255248204      2504227.8089054544
1.4999999999999998        0.2                      0                        -3.32436473265168        0.023718350536693435     -14.649070011799088      3752497.8001503632
1.5661559021938094        0.13317394348691813      0                        -3.405304616734951       0.006334183827960381     -15.779951768903143      3500095.884008785
1.4925179307234295        0.05204985363590504      0.2790435783225221       1.304321769483676        0.0032788757987607313    -14.507214498140378      1595371.1819343255
1.4334577205389327        0.06693957988244484      0.4                      3.239424227914339        0.007340855435771625     -13.550478903148106      4002292.5433053407
